Reaction.Type,y,I,day
1,1,900,57.83743706
1,1,901,57.84143672
1,1,902,57.8417173
2,0,903,57.84597943
2,0,902,57.85270783
1,1,901,57.85422277
2,0,902,57.85453261
2,0,901,57.86107286
1,1,900,57.86146398
2,0,901,57.86951866
1,1,900,57.86978225
1,1,901,57.87154351
1,1,902,57.87505013
1,1,903,57.87509109
2,0,904,57.87625897
2,0,903,57.87890034
2,0,902,57.88435922
1,1,901,57.89866039
1,1,902,57.90748084
1,1,903,57.9102734
1,1,904,57.91057332
2,0,905,57.91125723
1,1,904,57.92147675
1,1,905,57.92228423
2,0,906,57.92550358
2,0,905,57.92761057
1,1,904,57.92836996
1,1,905,57.93375968
2,0,906,57.94129201
1,1,905,57.94201047
1,1,906,57.94382319
1,1,907,57.94426678
1,1,908,57.94432426
1,1,909,57.94522656
2,0,910,57.94628696
1,1,909,57.94812413
2,0,910,57.94833604
2,0,909,57.95041411
1,1,908,57.95120815
1,1,909,57.95162414
1,1,910,57.95221208
1,1,911,57.95370453
2,0,912,57.95616849
1,1,911,57.95735987
1,1,912,57.96296545
1,1,913,57.96585271
1,1,914,57.96937117
2,0,915,57.96957391
1,1,914,57.9702978
1,1,915,57.97635188
2,0,916,57.98403517
1,1,915,57.99330983
2,0,916,57.99767967
2,0,915,58.00092213
1,1,914,58.00232213
2,0,915,58.00265629
1,1,914,58.01320544
2,0,915,58.01478038
2,0,914,58.01625837
2,0,913,58.01714291
2,0,912,58.02779321
1,1,911,58.03438213
2,0,912,58.03848233
1,1,911,58.03875251
1,1,912,58.04537514
2,0,913,58.04851533
2,0,912,58.05160212
1,1,911,58.05415438
1,1,912,58.05420646
1,1,913,58.05497618
1,1,914,58.05534065
1,1,915,58.05707527
1,1,916,58.05900361
2,0,917,58.06120613
2,0,916,58.06248848
1,1,915,58.06279543
2,0,916,58.06310104
1,1,915,58.06520906
1,1,916,58.06814267
2,0,917,58.07028513
1,1,916,58.07447336
1,1,917,58.08008667
1,1,918,58.08238071
2,0,919,58.0836396
1,1,918,58.08429819
1,1,919,58.09033067
2,0,920,58.09773235
1,1,919,58.09922184
1,1,920,58.09935021
1,1,921,58.10034817
1,1,922,58.10720495
1,1,923,58.1075087
1,1,924,58.10845512
1,1,925,58.11868378
1,1,926,58.1190407
1,1,927,58.12439239
2,0,928,58.12674293
2,0,927,58.12728126
2,0,926,58.13287255
2,0,925,58.1339189
2,0,924,58.135315
1,1,923,58.13569239
1,1,924,58.13912295
1,1,925,58.14402536
2,0,926,58.14931126
2,0,925,58.15397534
1,1,924,58.15604847
1,1,925,58.15728869
1,1,926,58.1605391
2,0,927,58.16329807
1,1,926,58.16522324
2,0,927,58.1686483
1,1,926,58.17064141
1,1,927,58.17494289
1,1,928,58.17708565
1,1,929,58.18076438
1,1,930,58.18436165
1,1,931,58.18554615
1,1,932,58.18615547
1,1,933,58.18619955
2,0,934,58.1950353
1,1,933,58.20369552
2,0,934,58.20449083
1,1,933,58.20652139
1,1,934,58.21097882
2,0,935,58.21338417
1,1,934,58.21343199
2,0,935,58.21704867
1,1,934,58.21767996
2,0,935,58.21819135
2,0,934,58.21925472
1,1,933,58.21952964
1,1,934,58.2209574
2,0,935,58.22501084
1,1,934,58.22576786
1,1,935,58.23588852
1,1,936,58.2375276
2,0,937,58.23875371
2,0,936,58.24205004
1,1,935,58.24209401
1,1,936,58.242799
2,0,937,58.24474735
1,1,936,58.24669645
1,1,937,58.25558672
1,1,938,58.25565015
1,1,939,58.25762775
1,1,940,58.25821588
1,1,941,58.26181903
1,1,942,58.26378544
2,0,943,58.26503213
2,0,942,58.26546159
1,1,941,58.2657459
1,1,942,58.27313152
2,0,943,58.27356399
1,1,942,58.27504173
2,0,943,58.27754169
2,0,942,58.27757297
1,1,941,58.27963259
2,0,942,58.2801118
1,1,941,58.2819465
1,1,942,58.28384753
1,1,943,58.28519914
1,1,944,58.28906368
2,0,945,58.2919573
2,0,944,58.29266508
1,1,943,58.29414398
2,0,944,58.29482852
2,0,943,58.29698842
1,1,942,58.29796288
2,0,943,58.30106209
2,0,942,58.30174366
1,1,941,58.30556609
2,0,942,58.30745959
1,1,941,58.30782133
2,0,942,58.3092703
2,0,941,58.30986361
1,1,940,58.31268459
1,1,941,58.31360053
1,1,942,58.31502494
2,0,943,58.32006303
1,1,942,58.32148126
1,1,943,58.3220687
1,1,944,58.32281356
1,1,945,58.32383266
1,1,946,58.32760176
2,0,947,58.32822906
2,0,946,58.32913651
2,0,945,58.33057896
1,1,944,58.33218218
1,1,945,58.33284774
1,1,946,58.33355069
1,1,947,58.33432899
2,0,948,58.34165789
2,0,947,58.34430269
2,0,946,58.34538762
2,0,945,58.34584845
2,0,944,58.34605568
2,0,943,58.34859913
1,1,942,58.34914303
1,1,943,58.35006393
2,0,944,58.3588174
2,0,943,58.35909962
2,0,942,58.36053772
2,0,941,58.36259964
2,0,940,58.3634502
1,1,939,58.36517158
1,1,940,58.36583988
1,1,941,58.36676374
2,0,942,58.37146532
1,1,941,58.37263475
2,0,942,58.37337388
1,1,941,58.37508843
1,1,942,58.37949199
1,1,943,58.38058013
1,1,944,58.38666113
1,1,945,58.38707394
2,0,946,58.3891447
1,1,945,58.39753712
1,1,946,58.39944881
2,0,947,58.40025929
1,1,946,58.41115345
1,1,947,58.41763632
2,0,948,58.4185218
1,1,947,58.42263356
1,1,948,58.42606906
2,0,949,58.42777301
1,1,948,58.4401685
1,1,949,58.44262671
1,1,950,58.44378181
2,0,951,58.45053498
1,1,950,58.45291878
2,0,951,58.45296392
1,1,950,58.45359913
2,0,951,58.45408454
1,1,950,58.45490511
1,1,951,58.45504701
1,1,952,58.45863077
2,0,953,58.46495508
2,0,952,58.46931212
2,0,951,58.47372877
1,1,950,58.47585195
1,1,951,58.47788153
2,0,952,58.48053131
2,0,951,58.48217971
1,1,950,58.48306171
2,0,951,58.48371569
2,0,950,58.48619131
1,1,949,58.48701595
2,0,950,58.48807386
1,1,949,58.4895597
1,1,950,58.49300643
1,1,951,58.4936248
1,1,952,58.49409883
1,1,953,58.49731396
2,0,954,58.49752265
2,0,953,58.49780837
2,0,952,58.5005172
2,0,951,58.50687778
1,1,950,58.51142896
1,1,951,58.51463795
2,0,952,58.51675339
2,0,951,58.51737729
1,1,950,58.51914275
1,1,951,58.51979034
1,1,952,58.52863952
1,1,953,58.53008698
1,1,954,58.53199019
2,0,955,58.53236916
2,0,954,58.5348001
1,1,953,58.54513471
1,1,954,58.54555088
1,1,955,58.54707806
1,1,956,58.54742343
1,1,957,58.54952704
1,1,958,58.55037936
2,0,959,58.55317267
2,0,958,58.55956071
1,1,957,58.56267448
1,1,958,58.56372578
2,0,959,58.56779073
1,1,958,58.57000711
2,0,959,58.57535326
2,0,958,58.57603912
2,0,957,58.5788017
2,0,956,58.57935209
2,0,955,58.58555868
1,1,954,58.58711442
1,1,955,58.58743921
2,0,956,58.58829524
1,1,955,58.59319997
2,0,956,58.59513017
2,0,955,58.60004899
1,1,954,58.60145705
1,1,955,58.60376947
1,1,956,58.60753338
1,1,957,58.60901066
1,1,958,58.61407799
1,1,959,58.61487619
1,1,960,58.61494651
1,1,961,58.61741628
1,1,962,58.61750256
1,1,963,58.62219319
1,1,964,58.62405463
1,1,965,58.62450657
1,1,966,58.62512708
1,1,967,58.62817782
1,1,968,58.63106808
2,0,969,58.63802498
1,1,968,58.6385055
1,1,969,58.63894605
2,0,970,58.63998215
2,0,969,58.64103451
1,1,968,58.64157739
1,1,969,58.64239081
2,0,970,58.6443799
2,0,969,58.64768663
1,1,968,58.64784199
2,0,969,58.65218779
2,0,968,58.65453976
2,0,967,58.65710242
1,1,966,58.657552
1,1,967,58.65982856
2,0,968,58.66318875
2,0,967,58.66432498
2,0,966,58.6703204
2,0,965,58.67097957
1,1,964,58.67302465
1,1,965,58.67335432
1,1,966,58.67395809
1,1,967,58.67409762
1,1,968,58.6781411
1,1,969,58.67892134
1,1,970,58.68190192
1,1,971,58.68221563
2,0,972,58.6841529
1,1,971,58.68797761
1,1,972,58.68863937
1,1,973,58.68922337
1,1,974,58.6900912
1,1,975,58.69682422
1,1,976,58.69925356
2,0,977,58.70090901
1,1,976,58.7044126
1,1,977,58.70663873
2,0,978,58.71191702
1,1,977,58.71378862
2,0,978,58.71453536
2,0,977,58.72040643
2,0,976,58.722522
1,1,975,58.72407849
1,1,976,58.73384575
1,1,977,58.73563706
1,1,978,58.74348488
1,1,979,58.75095346
1,1,980,58.75095932
1,1,981,58.75511412
2,0,982,58.7554281
2,0,981,58.76402223
2,0,980,58.76737722
1,1,979,58.775505
1,1,980,58.77731214
1,1,981,58.77768774
2,0,982,58.7831552
1,1,981,58.78364338
2,0,982,58.78554775
2,0,981,58.78721701
2,0,980,58.78910553
1,1,979,58.79185251
1,1,980,58.79247966
1,1,981,58.79254217
2,0,982,58.79265936
1,1,981,58.79514099
2,0,982,58.79598814
1,1,981,58.79648128
2,0,982,58.79848097
1,1,981,58.80326092
1,1,982,58.80357457
2,0,983,58.80516755
1,1,982,58.80517621
2,0,983,58.80695687
2,0,982,58.80795834
2,0,981,58.81274154
1,1,980,58.81325549
1,1,981,58.81361498
1,1,982,58.81506075
2,0,983,58.81590295
2,0,982,58.81590356
1,1,981,58.82438263
1,1,982,58.82451116
1,1,983,58.82517184
1,1,984,58.82906536
2,0,985,58.83044643
1,1,984,58.83173177
1,1,985,58.83402844
1,1,986,58.83416474
2,0,987,58.83664906
1,1,986,58.83755951
1,1,987,58.83929446
2,0,988,58.84173335
1,1,987,58.84296314
2,0,988,58.84540821
1,1,987,58.84543031
1,1,988,58.84620322
2,0,989,58.84772551
2,0,988,58.8491191
1,1,987,58.85045749
1,1,988,58.8574796
1,1,989,58.85953742
1,1,990,58.86185545
1,1,991,58.86417296
1,1,992,58.8659314
1,1,993,58.86611559
2,0,994,58.86729246
1,1,993,58.86754445
1,1,994,58.868506
1,1,995,58.87014556
2,0,996,58.87227134
1,1,995,58.87274857
2,0,996,58.87607386
1,1,995,58.88287076
1,1,996,58.88667283
2,0,997,58.88836464
1,1,996,58.88840816
1,1,997,58.89046485
1,1,998,58.89541699
1,1,999,58.89660699
1,1,1000,58.89875348
2,0,1001,58.90697504
1,1,1000,58.90781852
1,1,1001,58.91014427
1,1,1002,58.91021142
2,0,1003,58.91155653
2,0,1002,58.91211352
1,1,1001,58.91244141
1,1,1002,58.91315632
2,0,1003,58.91811443
1,1,1002,58.92527824
1,1,1003,58.92581588
1,1,1004,58.93392851
1,1,1005,58.93517975
2,0,1006,58.93597261
1,1,1005,58.9379512
2,0,1006,58.9390236
1,1,1005,58.94007333
1,1,1006,58.94202624
1,1,1007,58.9467277
2,0,1008,58.94841471
2,0,1007,58.95490251
1,1,1006,58.95778091
1,1,1007,58.95914227
2,0,1008,58.95940939
1,1,1007,58.96157947
2,0,1008,58.96423349
1,1,1007,58.96444923
1,1,1008,58.96753709
1,1,1009,58.9742554
2,0,1010,58.97432821
2,0,1009,58.97716376
2,0,1008,58.97932737
1,1,1007,58.98449875
2,0,1008,58.99114947
2,0,1007,58.99350339
2,0,1006,59.00597781
1,1,1005,59.00910149
1,1,1006,59.01099839
2,0,1007,59.01381645
2,0,1006,59.01499044
2,0,1005,59.01721233
2,0,1004,59.022917
1,1,1003,59.0234249
1,1,1004,59.02663464
1,1,1005,59.02819226
1,1,1006,59.02876322
2,0,1007,59.02921904
2,0,1006,59.02940869
1,1,1005,59.02990562
1,1,1006,59.03226526
1,1,1007,59.03299506
2,0,1008,59.03784415
2,0,1007,59.04037962
2,0,1006,59.04358772
1,1,1005,59.04429136
1,1,1006,59.04792617
1,1,1007,59.04829151
1,1,1008,59.04870667
2,0,1009,59.05094435
2,0,1008,59.05148929
1,1,1007,59.05540294
2,0,1008,59.05560595
2,0,1007,59.05652285
1,1,1006,59.05716879
2,0,1007,59.05916258
2,0,1006,59.05975165
1,1,1005,59.06179004
2,0,1006,59.0644238
2,0,1005,59.06464306
1,1,1004,59.06499454
1,1,1005,59.06760701
2,0,1006,59.07654643
1,1,1005,59.07700311
2,0,1006,59.07761891
1,1,1005,59.08021971
2,0,1006,59.08026676
1,1,1005,59.08093747
1,1,1006,59.0829775
1,1,1007,59.08959534
2,0,1008,59.10307678
2,0,1007,59.1061677
2,0,1006,59.10920329
2,0,1005,59.11024068
1,1,1004,59.11091481
1,1,1005,59.11148103
2,0,1006,59.1143429
2,0,1005,59.11855885
2,0,1004,59.1191595
1,1,1003,59.12031799
2,0,1004,59.12225816
1,1,1003,59.12575056
1,1,1004,59.12668031
2,0,1005,59.12787492
2,0,1004,59.12860206
1,1,1003,59.13072579
1,1,1004,59.13130085
1,1,1005,59.1344529
2,0,1006,59.13452129
2,0,1005,59.13698476
1,1,1004,59.14306964
2,0,1005,59.14527162
2,0,1004,59.14659224
2,0,1003,59.15004965
2,0,1002,59.15158906
2,0,1001,59.15176668
1,1,1000,59.15201025
2,0,1001,59.15224546
1,1,1000,59.15524394
1,1,1001,59.15547123
2,0,1002,59.16086368
1,1,1001,59.16500356
2,0,1002,59.16607088
2,0,1001,59.17033389
2,0,1000,59.17124647
2,0,999,59.17407265
1,1,998,59.17499143
2,0,999,59.17667818
1,1,998,59.17900971
1,1,999,59.17931237
2,0,1000,59.17998801
2,0,999,59.18183039
2,0,998,59.18219573
2,0,997,59.18224019
2,0,996,59.1842015
2,0,995,59.18572298
2,0,994,59.18634276
2,0,993,59.18726695
2,0,992,59.18778736
1,1,991,59.19073306
2,0,992,59.19136371
2,0,991,59.1932505
2,0,990,59.19434824
1,1,989,59.19490774
1,1,990,59.19573199
2,0,991,59.19875935
1,1,990,59.19933208
2,0,991,59.20273887
1,1,990,59.20806391
2,0,991,59.20845071
1,1,990,59.20918684
1,1,991,59.2119741
1,1,992,59.21259065
2,0,993,59.21596585
1,1,992,59.21805792
2,0,993,59.21835944
1,1,992,59.22059685
2,0,993,59.22244547
2,0,992,59.223359
1,1,991,59.2256998
2,0,992,59.22593176
1,1,991,59.22606226
1,1,992,59.22655369
1,1,993,59.22740604
1,1,994,59.23020695
2,0,995,59.23110357
1,1,994,59.2312842
2,0,995,59.2364197
1,1,994,59.23721977
1,1,995,59.23812684
1,1,996,59.24356335
2,0,997,59.2442815
1,1,996,59.24679816
1,1,997,59.24997529
2,0,998,59.25240921
1,1,997,59.25291814
1,1,998,59.25402028
2,0,999,59.2551334
2,0,998,59.25571955
2,0,997,59.25912896
2,0,996,59.26049763
1,1,995,59.26148983
2,0,996,59.26497229
2,0,995,59.26518322
2,0,994,59.27292442
2,0,993,59.27647934
2,0,992,59.27724572
1,1,991,59.2782827
2,0,992,59.27969684
1,1,991,59.27993571
1,1,992,59.28016748
1,1,993,59.28266428
2,0,994,59.28504353
2,0,993,59.28666017
1,1,992,59.2963524
1,1,993,59.29697128
1,1,994,59.29909976
1,1,995,59.29999747
2,0,996,59.30041667
2,0,995,59.30837174
1,1,994,59.31161339
2,0,995,59.31384809
1,1,994,59.31388698
2,0,995,59.31450163
1,1,994,59.31725074
1,1,995,59.31821622
1,1,996,59.31868504
1,1,997,59.32402386
1,1,998,59.32553096
1,1,999,59.3260201
2,0,1000,59.32780976
1,1,999,59.33008289
2,0,1000,59.33121407
1,1,999,59.33200971
2,0,1000,59.33246028
2,0,999,59.33394397
2,0,998,59.33449702
1,1,997,59.33875488
1,1,998,59.34050059
1,1,999,59.34138843
1,1,1000,59.34429896
2,0,1001,59.34430443
2,0,1000,59.34760546
2,0,999,59.34826196
2,0,998,59.34957822
1,1,997,59.3501822
1,1,998,59.35364415
1,1,999,59.35848818
2,0,1000,59.36151387
1,1,999,59.36173999
2,0,1000,59.36204551
1,1,999,59.36672135
1,1,1000,59.36782674
1,1,1001,59.3758426
2,0,1002,59.37974641
2,0,1001,59.3801549
1,1,1000,59.38105805
1,1,1001,59.38527145
2,0,1002,59.38559097
2,0,1001,59.38967889
2,0,1000,59.38984972
1,1,999,59.39658341
1,1,1000,59.39924408
1,1,1001,59.40029085
2,0,1002,59.40129132
2,0,1001,59.40254632
2,0,1000,59.40313964
1,1,999,59.40815262
1,1,1000,59.41066413
2,0,1001,59.41205678
2,0,1000,59.41272958
1,1,999,59.41473893
2,0,1000,59.4173713
1,1,999,59.41782367
1,1,1000,59.41961382
2,0,1001,59.42028054
2,0,1000,59.42138159
2,0,999,59.42203498
1,1,998,59.42288003
2,0,999,59.42307763
2,0,998,59.4234601
1,1,997,59.42415197
1,1,998,59.42474071
2,0,999,59.42962674
1,1,998,59.43131448
2,0,999,59.43620111
1,1,998,59.43739055
2,0,999,59.43746951
1,1,998,59.44029982
2,0,999,59.44202869
2,0,998,59.44247761
2,0,997,59.44305671
2,0,996,59.44323056
1,1,995,59.44529033
1,1,996,59.45047454
1,1,997,59.45093086
2,0,998,59.45180511
2,0,997,59.45356595
1,1,996,59.45458974
1,1,997,59.45533358
2,0,998,59.45548041
2,0,997,59.46318826
1,1,996,59.46321584
1,1,997,59.46400937
2,0,998,59.46759252
2,0,997,59.47047243
2,0,996,59.4714879
1,1,995,59.47218835
2,0,996,59.47325006
2,0,995,59.47535119
2,0,994,59.47557168
1,1,993,59.47771786
2,0,994,59.47845743
1,1,993,59.47951202
2,0,994,59.48030668
1,1,993,59.4819105
1,1,994,59.48871411
2,0,995,59.48973976
1,1,994,59.4900215
1,1,995,59.49073187
1,1,996,59.49150259
2,0,997,59.49234741
1,1,996,59.49383681
2,0,997,59.49472755
2,0,996,59.49541485
1,1,995,59.49707411
1,1,996,59.4992297
1,1,997,59.50151564
1,1,998,59.50458824
2,0,999,59.50577703
1,1,998,59.50625119
1,1,999,59.50659778
2,0,1000,59.50834074
1,1,999,59.50922337
2,0,1000,59.51059599
1,1,999,59.51779096
1,1,1000,59.51794654
2,0,1001,59.52219758
1,1,1000,59.52468813
1,1,1001,59.52482355
1,1,1002,59.52614139
1,1,1003,59.52644324
1,1,1004,59.52751618
1,1,1005,59.52777794
2,0,1006,59.52916487
2,0,1005,59.53108722
2,0,1004,59.5323355
1,1,1003,59.53673892
2,0,1004,59.53805337
2,0,1003,59.5406553
2,0,1002,59.5409242
2,0,1001,59.54121816
2,0,1000,59.55045453
1,1,999,59.55461701
2,0,1000,59.55618396
1,1,999,59.55696715
2,0,1000,59.55857832
2,0,999,59.56033642
2,0,998,59.56360495
2,0,997,59.56413308
1,1,996,59.56506048
2,0,997,59.56514805
2,0,996,59.56672182
2,0,995,59.56715061
1,1,994,59.5681064
1,1,995,59.57412905
1,1,996,59.57859954
2,0,997,59.57938169
2,0,996,59.57940146
2,0,995,59.58582121
1,1,994,59.58846824
2,0,995,59.58941474
1,1,994,59.59324864
2,0,995,59.59444584
2,0,994,59.59887948
1,1,993,59.60110354
2,0,994,59.6013945
2,0,993,59.60245368
2,0,992,59.60579778
2,0,991,59.60674531
1,1,990,59.61113181
1,1,991,59.61659771
2,0,992,59.6173864
2,0,991,59.61908188
1,1,990,59.61929347
1,1,991,59.6263203
1,1,992,59.62684871
1,1,993,59.63051126
2,0,994,59.6340235
1,1,993,59.64003606
2,0,994,59.64529259
2,0,993,59.64702379
2,0,992,59.6492723
1,1,991,59.65139325
2,0,992,59.65966896
2,0,991,59.66229111
2,0,990,59.66327899
2,0,989,59.67045738
2,0,988,59.67340434
2,0,987,59.67567168
2,0,986,59.67571668
1,1,985,59.6769027
1,1,986,59.67858447
1,1,987,59.68093387
2,0,988,59.68171737
1,1,987,59.68511616
1,1,988,59.6895171
1,1,989,59.69189559
1,1,990,59.69274211
2,0,991,59.69294182
1,1,990,59.6935298
1,1,991,59.70206342
1,1,992,59.70260861
1,1,993,59.70433184
2,0,994,59.70538229
1,1,993,59.70660233
2,0,994,59.70750253
2,0,993,59.70964277
2,0,992,59.7125633
1,1,991,59.71824397
1,1,992,59.72070793
2,0,993,59.7228435
1,1,992,59.72391469
2,0,993,59.72764652
1,1,992,59.73075552
2,0,993,59.73300032
1,1,992,59.73719943
2,0,993,59.74013881
2,0,992,59.74735245
2,0,991,59.74959413
1,1,990,59.75027811
2,0,991,59.75034755
2,0,990,59.75330408
1,1,989,59.75489306
2,0,990,59.7562344
1,1,989,59.75771988
1,1,990,59.75794521
1,1,991,59.75969483
2,0,992,59.75971313
2,0,991,59.76269713
2,0,990,59.76368979
1,1,989,59.76532332
1,1,990,59.76806963
2,0,991,59.76858642
1,1,990,59.77068453
1,1,991,59.77180138
1,1,992,59.77316216
1,1,993,59.77331836
1,1,994,59.77576409
2,0,995,59.77596483
2,0,994,59.77615999
2,0,993,59.77908569
1,1,992,59.77974763
1,1,993,59.78016152
1,1,994,59.78087904
2,0,995,59.78839793
2,0,994,59.79333064
1,1,993,59.79855599
1,1,994,59.80262161
2,0,995,59.80663665
1,1,994,59.81137733
2,0,995,59.81164647
1,1,994,59.81309658
2,0,995,59.81340047
2,0,994,59.81433008
1,1,993,59.81592134
1,1,994,59.8188156
1,1,995,59.81966178
2,0,996,59.82169361
2,0,995,59.82330785
1,1,994,59.82721668
1,1,995,59.82815014
1,1,996,59.83064304
2,0,997,59.83134265
1,1,996,59.83164271
2,0,997,59.84116097
2,0,996,59.84358314
2,0,995,59.84548415
1,1,994,59.84596171
2,0,995,59.84674179
2,0,994,59.84727173
1,1,993,59.85116612
2,0,994,59.85221335
1,1,993,59.85319496
2,0,994,59.85690336
2,0,993,59.85820909
1,1,992,59.85835574
2,0,993,59.86029872
2,0,992,59.8625684
2,0,991,59.86292357
2,0,990,59.86834398
2,0,989,59.87484408
1,1,988,59.87576308
2,0,989,59.88095483
2,0,988,59.88336354
1,1,987,59.88427954
1,1,988,59.88693243
2,0,989,59.88808843
2,0,988,59.89049802
1,1,987,59.89072378
2,0,988,59.89287059
2,0,987,59.89323319
2,0,986,59.89431172
1,1,985,59.89716621
1,1,986,59.89933759
1,1,987,59.89952647
2,0,988,59.90003336
1,1,987,59.90431947
2,0,988,59.90559051
2,0,987,59.90717282
2,0,986,59.90753798
1,1,985,59.91131201
1,1,986,59.92021758
2,0,987,59.92639769
2,0,986,59.92703234
1,1,985,59.93153219
1,1,986,59.9315587
1,1,987,59.93205169
2,0,988,59.93517542
1,1,987,59.93602613
2,0,988,59.94050882
1,1,987,59.9457672
1,1,988,59.94597718
2,0,989,59.94812445
2,0,988,59.94876437
1,1,987,59.94999455
2,0,988,59.95075315
1,1,987,59.95077263
1,1,988,59.96097217
1,1,989,59.96135354
1,1,990,59.96204893
1,1,991,59.96358293
2,0,992,59.96902607
2,0,991,59.97299347
1,1,990,59.97887345
2,0,991,59.97909782
1,1,990,59.98171199
1,1,991,59.98255068
2,0,992,59.98281292
1,1,991,59.98376831
2,0,992,59.98890917
2,0,991,59.98920951
2,0,990,59.98960986
2,0,989,59.99118969
1,1,988,59.99350183
2,0,989,59.9974207
2,0,988,59.99844846
2,0,987,59.99889002
1,1,986,59.99927159
1,1,987,60.00207196
2,0,988,60.00342445
1,1,987,60.00410035
1,1,988,60.00601981
2,0,989,60.01085841
2,0,988,60.01301613
1,1,987,60.0145761
1,1,988,60.0162137
2,0,989,60.01811711
1,1,988,60.01991605
2,0,989,60.02509122
1,1,988,60.031349
2,0,989,60.0335489
2,0,988,60.0353255
2,0,987,60.03826267
1,1,986,60.04258187
1,1,987,60.04318516
2,0,988,60.04816451
2,0,987,60.04863972
2,0,986,60.05173766
2,0,985,60.05402105
2,0,984,60.05567176
1,1,983,60.05613401
1,1,984,60.05797204
2,0,985,60.05837978
1,1,984,60.06066581
1,1,985,60.06074251
2,0,986,60.06126658
2,0,985,60.06331591
1,1,984,60.06771045
2,0,985,60.06785852
2,0,984,60.07073047
1,1,983,60.07134261
1,1,984,60.0722323
2,0,985,60.07456061
2,0,984,60.0792989
2,0,983,60.08149723
